Employee ID,Age,Age Group,Attrition,Department,Education,Education Field,Environment Satisfaction,Gender,Job Involvement,Job Role,Job Satisfaction,Marital Status,Monthly Income,Salary Slab,Over Time,Performance Rating,Relationship Satisfaction,Training Times Last Year,Work Life Balance,Years At Company,Years Since Last Promotion,Num Attrition,Num Gender
RM1199,33,26-35,No,Sales,3,Life Sciences,3,Female,3,Sales Executive,4,Divorced,5368,5k-10k,Yes,4,3,2,3,6,1,0,1
RM1254,33,26-35,No,Sales,3,Marketing,4,Female,3,Sales Executive,2,Single,5147,5k-10k,No,3,4,2,2,11,1,0,1
RM1256,33,26-35,Yes,Sales,3,Life Sciences,1,Female,3,Sales Executive,1,Single,8564,5k-10k,Yes,4,3,2,2,0,0,1,1
RM1266,33,26-35,No,Research & Development,3,Technical Degree,4,Male,3,Research Scientist,2,Divorced,3055,Upto 5k,No,3,4,2,2,9,1,0,0
RM1283,33,26-35,No,Research & Development,4,Life Sciences,4,Male,4,Research Scientist,1,Married,3143,Upto 5k,No,3,2,1,3,10,7,0,0
RM1364,33,26-35,No,Sales,4,Marketing,2,Male,3,Sales Executive,3,Single,5487,5k-10k,No,3,2,2,2,10,0,0,0
RM1399,33,26-35,No,Research & Development,2,Life Sciences,4,Male,3,Healthcare Representative,3,Divorced,5968,5k-10k,No,4,3,2,3,9,2,0,0
RM1416,33,26-35,No,Research & Development,2,Medical,2,Male,2,Laboratory Technician,3,Divorced,2008,Upto 5k,No,3,3,2,2,1,0,0,0
RM1426,33,26-35,No,Research & Development,2,Medical,2,Female,3,Healthcare Representative,4,Married,4878,Upto 5k,Yes,3,1,6,3,9,8,0,1
RM014,34,26-35,No,Research & Development,2,Medical,2,Male,3,Laboratory Technician,4,Divorced,2661,Upto 5k,No,3,3,2,3,2,1,0,0
RM023,34,26-35,No,Research & Development,4,Life Sciences,1,Female,3,Research Director,2,Single,11994,10k-15k,No,3,3,4,3,12,2,0,1
RM025,34,26-35,Yes,Research & Development,1,Medical,2,Male,3,Research Scientist,1,Single,2960,Upto 5k,No,3,3,2,3,4,1,1,0
RM047,34,26-35,No,Sales,4,Marketing,2,Male,3,Sales Executive,3,Single,4568,Upto 5k,No,4,3,2,3,9,8,0,0
RM085,34,26-35,No,Research & Development,2,Medical,1,Male,3,Manufacturing Director,2,Married,4325,Upto 5k,No,3,3,2,3,5,1,0,0
RM112,34,26-35,Yes,Research & Development,3,Life Sciences,1,Male,1,Laboratory Technician,3,Single,6074,5k-10k,Yes,4,4,3,3,9,0,1,0
RM115,34,26-35,No,Research & Development,4,Life Sciences,3,Female,2,Research Scientist,2,Divorced,4505,Upto 5k,No,3,3,3,3,1,0,0,1
RM117,34,26-35,No,Research & Development,3,Medical,3,Female,2,Manager,1,Single,11631,10k-15k,No,3,4,6,3,11,5,0,1
RM160,34,26-35,No,Sales,4,Marketing,3,Female,3,Sales Representative,3,Married,2231,Upto 5k,No,3,4,3,3,4,1,0,1
RM182,34,26-35,No,Research & Development,2,Medical,4,Female,3,Research Scientist,2,Single,2311,Upto 5k,No,3,4,3,3,3,1,0,1
RM189,34,26-35,No,Research & Development,1,Life Sciences,4,Male,2,Manufacturing Director,3,Married,9547,5k-10k,No,3,3,2,2,10,1,0,0
RM203,34,26-35,No,Research & Development,4,Medical,4,Male,3,Research Scientist,3,Divorced,3815,Upto 5k,Yes,3,4,4,4,5,2,0,0
RM248,34,26-35,No,Research & Development,4,Life Sciences,4,Male,2,Manufacturing Director,1,Married,5957,5k-10k,No,3,2,3,3,11,5,0,0
RM379,34,26-35,Yes,Sales,3,Marketing,1,Male,4,Sales Executive,4,Single,5304,5k-10k,Yes,3,2,3,2,5,0,1,0
RM394,34,26-35,No,Sales,4,Marketing,3,Female,3,Sales Executive,3,Married,6538,5k-10k,No,3,1,3,3,3,1,0,1
RM416,34,26-35,Yes,Sales,2,Marketing,4,Female,1,Sales Representative,3,Divorced,2351,Upto 5k,No,3,4,3,2,2,1,1,1
RM433,34,26-35,No,Research & Development,4,Life Sciences,4,Male,2,Research Scientist,3,Divorced,2768,Upto 5k,No,3,3,3,3,7,5,0,0
RM441,34,26-35,Yes,Human Resources,3,Human Resources,2,Female,3,Human Resources,1,Divorced,9950,5k-10k,Yes,3,3,2,3,3,0,1,1
RM463,34,26-35,No,Sales,4,Life Sciences,4,Male,4,Sales Executive,4,Single,5337,5k-10k,No,3,4,3,3,10,5,0,0
RM482,34,26-35,No,Research & Development,2,Life Sciences,2,Male,2,Research Scientist,4,Married,3622,Upto 5k,Yes,3,4,3,3,6,1,0,0
RM495,34,26-35,No,Sales,3,Technical Degree,3,Female,3,Sales Representative,3,Divorced,2579,Upto 5k,Yes,3,4,3,3,8,0,0,1
RM504,34,26-35,No,Research & Development,5,Life Sciences,2,Male,3,Research Scientist,4,Married,2691,Upto 5k,No,3,4,4,2,10,8,0,0
RM525,34,26-35,No,Research & Development,3,Medical,4,Female,2,Healthcare Representative,2,Single,8621,5k-10k,No,3,2,3,4,8,7,0,1
RM550,34,26-35,No,Research & Development,2,Medical,2,Female,3,Healthcare Representative,3,Single,6142,5k-10k,No,3,4,2,3,5,4,0,1
RM561,34,26-35,No,Research & Development,5,Life Sciences,2,Female,3,Manufacturing Director,1,Divorced,5121,5k-10k,No,3,3,3,3,0,0,0,1
RM568,34,26-35,No,Sales,3,Other,4,Male,3,Sales Executive,4,Single,6274,5k-10k,No,4,3,5,3,6,1,0,0
RM575,34,26-35,No,Research & Development,4,Life Sciences,2,Female,4,Research Scientist,4,Single,3280,Upto 5k,No,3,3,2,3,4,1,0,1
RM580,34,26-35,No,Research & Development,4,Medical,3,Female,2,Research Scientist,1,Single,4381,Upto 5k,No,3,3,3,3,6,1,0,1
RM584,34,26-35,No,Sales,2,Life Sciences,3,Female,3,Sales Executive,1,Married,6500,5k-10k,No,3,2,1,3,3,1,0,1
RM607,34,26-35,No,Research & Development,4,Life Sciences,3,Female,2,Research Scientist,4,Single,2553,Upto 5k,No,3,3,3,3,5,1,0,1
RM614,34,26-35,No,Human Resources,2,Human Resources,3,Male,3,Human Resources,4,Married,3737,Upto 5k,No,3,3,1,1,3,0,0,0
RM672,34,26-35,No,Research & Development,3,Life Sciences,2,Male,3,Laboratory Technician,2,Divorced,2008,Upto 5k,No,3,2,3,3,1,1,0,0
RM764,34,26-35,No,Sales,4,Life Sciences,3,Female,3,Sales Representative,3,Married,2220,Upto 5k,Yes,3,4,2,3,1,0,0,1
RM795,34,26-35,No,Research & Development,1,Life Sciences,1,Male,3,Healthcare Representative,4,Single,7756,5k-10k,No,3,3,1,2,6,0,0,0
RM804,34,26-35,No,Research & Development,4,Life Sciences,3,Male,2,Research Scientist,4,Married,2979,Upto 5k,No,3,4,2,3,0,0,0,0
RM823,34,26-35,No,Research & Development,2,Life Sciences,4,Male,3,Manufacturing Director,3,Single,4033,Upto 5k,No,3,4,3,2,3,0,0,0
RM835,34,26-35,No,Sales,1,Life Sciences,2,Female,3,Sales Executive,3,Married,5714,5k-10k,No,4,1,3,2,6,1,0,1
RM848,34,26-35,No,Research & Development,3,Medical,4,Male,2,Healthcare Representative,1,Single,5343,5k-10k,No,4,3,3,3,13,4,0,0
RM907,34,26-35,No,Research & Development,3,Technical Degree,3,Female,4,Research Scientist,3,Married,2585,Upto 5k,No,3,4,5,2,1,0,0,1
RM918,34,26-35,No,Sales,3,Marketing,3,Female,3,Sales Executive,1,Single,4538,Upto 5k,Yes,3,4,3,3,3,0,0,1
RM921,34,26-35,No,Research & Development,3,Medical,3,Female,3,Laboratory Technician,2,Divorced,4444,Upto 5k,No,3,3,2,4,11,5,0,1
RM924,34,26-35,No,Human Resources,3,Life Sciences,3,Male,2,Human Resources,2,Married,4490,Upto 5k,No,3,4,5,4,10,1,0,0
RM959,34,26-35,No,Research & Development,3,Life Sciences,4,Male,3,Healthcare Representative,4,Divorced,8500,5k-10k,No,3,4,0,2,9,1,0,0
RM965,34,26-35,No,Sales,2,Medical,3,Female,3,Sales Executive,1,Single,6125,5k-10k,No,3,4,6,4,10,9,0,1
RM978,34,26-35,No,Research & Development,1,Technical Degree,1,Female,2,Research Scientist,3,Divorced,2029,Upto 5k,No,4,3,2,3,5,0,0,1
RM980,34,26-35,No,Research & Development,3,Medical,2,Male,3,Laboratory Technician,3,Married,5429,5k-10k,No,3,1,1,3,8,7,0,0
RM1016,34,26-35,No,Research & Development,4,Other,4,Male,3,Research Scientist,1,Divorced,2996,Upto 5k,No,3,3,2,3,4,1,0,0
RM1028,34,26-35,No,Research & Development,3,Life Sciences,4,Female,2,Laboratory Technician,2,Married,3294,Upto 5k,No,3,1,2,2,5,0,0,1
RM1040,34,26-35,Yes,Human Resources,4,Technical Degree,1,Female,3,Human Resources,3,Married,2742,Upto 5k,No,3,4,0,3,2,2,1,1
RM1049,34,26-35,No,Sales,3,Other,4,Male,1,Sales Executive,1,Single,4759,Upto 5k,No,3,4,2,3,13,3,0,0
RM1085,34,26-35,No,Sales,3,Technical Degree,4,Male,2,Sales Executive,3,Married,7083,5k-10k,Yes,3,4,3,3,10,8,0,0
RM1088,34,26-35,No,Sales,2,Technical Degree,2,Male,3,Sales Representative,3,Married,2308,Upto 5k,Yes,4,2,4,3,11,5,0,0
RM1116,34,26-35,No,Research & Development,4,Medical,1,Male,3,Research Scientist,4,Single,2972,Upto 5k,No,3,3,4,1,1,0,0,0
RM1118,34,26-35,No,Research & Development,4,Life Sciences,2,Male,3,Research Scientist,4,Married,5484,5k-10k,No,3,2,3,2,2,2,0,0
RM1132,34,26-35,No,Research & Development,4,Technical Degree,4,Male,2,Healthcare Representative,3,Married,5063,5k-10k,No,3,2,3,2,8,7,0,0
RM1147,34,26-35,No,Research & Development,4,Life Sciences,3,Male,4,Manufacturing Director,4,Divorced,4724,Upto 5k,No,3,1,3,3,9,7,0,0
RM1180,34,26-35,No,Research & Development,3,Life Sciences,4,Female,3,Research Scientist,2,Divorced,5433,5k-10k,No,3,3,2,3,11,7,0,1
RM1213,34,26-35,No,Research & Development,3,Life Sciences,2,Female,2,Research Scientist,4,Married,2929,Upto 5k,No,3,2,3,3,10,8,0,1
RM1253,34,26-35,No,Research & Development,4,Medical,4,Male,4,Research Scientist,4,Married,2932,Upto 5k,Yes,3,1,3,3,5,1,0,0
RM1271,34,26-35,No,Sales,2,Life Sciences,4,Female,1,Sales Executive,4,Single,6029,5k-10k,No,3,1,3,3,2,2,0,1
RM1291,34,26-35,Yes,Research & Development,4,Life Sciences,4,Male,3,Laboratory Technician,1,Married,5346,5k-10k,No,3,3,3,2,7,0,1,0
RM1301,34,26-35,No,Sales,2,Technical Degree,2,Male,4,Sales Executive,3,Married,6799,5k-10k,No,4,3,5,3,10,4,0,0
RM1343,34,26-35,No,Sales,3,Life Sciences,3,Male,3,Sales Executive,4,Married,9713,5k-10k,Yes,3,4,3,3,5,1,0,0
RM1354,34,26-35,Yes,Research & Development,4,Technical Degree,4,Male,1,Research Scientist,1,Married,2307,Upto 5k,Yes,4,2,2,3,5,3,1,0
RM1360,34,26-35,No,Sales,1,Medical,4,Female,2,Sales Executive,4,Married,8103,5k-10k,Yes,3,3,3,2,4,0,0,1
RM1386,34,26-35,No,Sales,4,Medical,4,Male,3,Sales Executive,3,Divorced,8628,5k-10k,No,3,3,2,2,8,1,0,0
RM1447,34,26-35,No,Sales,3,Marketing,4,Female,2,Sales Executive,3,Married,6712,5k-10k,No,4,4,2,3,8,1,0,1
RM1470,34,26-35,No,Research & Development,3,Medical,2,Male,4,Laboratory Technician,3,Married,4404,Upto 5k,No,3,1,3,4,4,1,0,0
RM011,35,26-35,No,Research & Development,3,Medical,1,Male,4,Laboratory Technician,2,Married,2426,Upto 5k,No,3,3,5,3,5,0,0,0
RM038,35,26-35,No,Sales,3,Marketing,4,Female,3,Sales Representative,4,Married,2014,Upto 5k,No,3,1,3,3,2,2,0,1
RM041,35,26-35,No,Research & Development,2,Other,3,Male,3,Laboratory Technician,4,Divorced,1951,Upto 5k,No,3,3,3,3,1,0,0,0
RM050,35,26-35,No,Research & Development,1,Life Sciences,4,Male,4,Laboratory Technician,4,Married,2269,Upto 5k,No,3,4,2,3,1,0,0,0
RM054,35,26-35,No,Research & Development,2,Medical,3,Male,2,Healthcare Representative,1,Married,9884,5k-10k,Yes,3,3,3,3,4,2,0,0
RM057,35,26-35,No,Sales,5,Life Sciences,2,Male,3,Sales Executive,1,Married,9069,5k-10k,No,4,4,3,2,9,1,0,0
RM058,35,26-35,No,Research & Development,4,Medical,3,Female,3,Laboratory Technician,1,Married,4014,Upto 5k,Yes,3,3,3,3,2,2,0,1
RM069,35,26-35,No,Research & Development,3,Medical,2,Male,3,Research Scientist,1,Married,2194,Upto 5k,No,3,4,2,2,3,1,0,0
RM082,35,26-35,No,Research & Development,3,Medical,2,Male,2,Research Scientist,3,Single,2859,Upto 5k,No,3,1,3,3,6,0,0,0
RM152,35,26-35,No,Sales,5,Marketing,3,Male,3,Sales Executive,2,Married,7295,5k-10k,No,3,1,3,3,10,0,0,0
RM193,35,26-35,Yes,Research & Development,2,Life Sciences,2,Male,2,Manufacturing Director,3,Married,5916,5k-10k,Yes,3,1,1,3,1,0,1,0
RM197,35,26-35,No,Research & Development,3,Medical,2,Female,3,Laboratory Technician,2,Single,4425,Upto 5k,No,3,4,5,3,6,1,0,1
RM229,35,26-35,No,Sales,3,Marketing,3,Female,3,Sales Executive,3,Single,8789,5k-10k,No,3,1,3,4,10,0,0,1
RM277,35,26-35,No,Research & Development,3,Life Sciences,2,Female,4,Manager,2,Divorced,11996,10k-15k,No,3,2,6,2,7,6,0,1
RM298,35,26-35,No,Sales,3,Marketing,3,Male,3,Sales Executive,2,Married,8020,5k-10k,No,3,3,3,2,11,6,0,0
RM373,35,26-35,No,Research & Development,4,Life Sciences,3,Male,2,Healthcare Representative,2,Single,6540,5k-10k,No,3,3,5,3,1,0,0,0
RM431,35,26-35,No,Research & Development,3,Life Sciences,4,Male,1,Laboratory Technician,3,Single,4230,Upto 5k,No,3,3,2,3,5,4,0,0
RM439,35,26-35,No,Research & Development,3,Life Sciences,4,Male,3,Healthcare Representative,3,Married,7632,5k-10k,Yes,3,3,2,3,8,0,0,0
RM448,35,26-35,No,Sales,3,Marketing,2,Male,3,Sales Executive,3,Married,4717,Upto 5k,No,3,3,2,3,11,6,0,0
RM462,35,26-35,No,Sales,3,Medical,1,Female,3,Sales Executive,3,Single,4859,Upto 5k,No,3,4,3,3,5,0,0,1
RM484,35,26-35,No,Research & Development,2,Other,1,Male,2,Laboratory Technician,4,Single,3681,Upto 5k,No,3,4,3,3,3,0,0,0
RM516,35,26-35,No,Research & Development,3,Life Sciences,3,Male,2,Laboratory Technician,3,Married,1281,Upto 5k,No,3,3,3,3,1,0,0,0
RM558,35,26-35,No,Research & Development,4,Life Sciences,4,Female,3,Healthcare Representative,1,Divorced,5093,5k-10k,No,3,1,2,4,1,0,0,1
RM581,35,26-35,No,Sales,4,Life Sciences,1,Female,3,Sales Representative,4,Married,2572,Upto 5k,No,3,2,1,2,3,0,0,1
RM597,35,26-35,No,Research & Development,4,Life Sciences,4,Female,4,Research Scientist,3,Single,2506,Upto 5k,No,3,3,0,3,2,2,0,1
RM612,35,26-35,No,Research & Development,3,Other,3,Male,3,Manufacturing Director,3,Single,10221,10k-15k,No,4,2,3,4,8,1,0,0
RM621,35,26-35,No,Research & Development,1,Medical,3,Female,2,Research Scientist,1,Single,2559,Upto 5k,No,3,4,3,2,6,1,0,1
RM637,35,26-35,Yes,Research & Development,4,Life Sciences,4,Female,3,Research Scientist,2,Divorced,2022,Upto 5k,Yes,3,1,3,2,10,7,1,1
RM648,35,26-35,No,Research & Development,3,Technical Degree,4,Male,2,Manufacturing Director,2,Married,10903,10k-15k,No,3,1,2,3,13,4,0,0
RM677,35,26-35,No,Research & Development,1,Life Sciences,4,Female,3,Healthcare Representative,4,Married,4014,Upto 5k,Yes,4,4,2,1,10,0,0,1
RM699,35,26-35,No,Sales,3,Medical,3,Female,3,Sales Executive,3,Married,4601,Upto 5k,No,3,2,3,3,5,1,0,1
RM705,35,26-35,No,Sales,4,Life Sciences,4,Male,3,Sales Executive,4,Divorced,7823,5k-10k,No,3,2,2,3,10,0,0,0
RM726,35,26-35,Yes,Research & Development,4,Other,3,Male,2,Laboratory Technician,2,Divorced,3743,Upto 5k,Yes,4,4,2,1,4,0,1,0
RM741,35,26-35,No,Research & Development,3,Other,2,Male,3,Laboratory Technician,4,Divorced,3917,Upto 5k,No,4,1,4,2,3,1,0,0
RM792,35,26-35,Yes,Sales,3,Technical Degree,4,Male,3,Sales Executive,1,Single,9582,5k-10k,Yes,4,1,2,3,8,4,1,0
RM821,35,26-35,No,Sales,2,Marketing,4,Male,3,Sales Executive,4,Divorced,4968,Upto 5k,No,3,4,3,3,5,0,0,0
RM836,35,26-35,No,Human Resources,4,Technical Degree,3,Male,3,Human Resources,3,Single,4323,Upto 5k,No,3,2,2,1,5,1,0,0
RM841,35,26-35,No,Research & Development,4,Medical,4,Male,2,Laboratory Technician,3,Married,2258,Upto 5k,No,3,2,2,3,8,1,0,0
RM847,35,26-35,No,Research & Development,3,Life Sciences,3,Male,2,Manufacturing Director,2,Divorced,10274,10k-15k,No,3,2,2,4,7,6,0,0
RM849,35,26-35,No,Research & Development,4,Other,4,Male,2,Laboratory Technician,4,Married,2376,Upto 5k,No,3,2,2,4,2,2,0,0
RM871,35,26-35,No,Sales,4,Life Sciences,3,Male,3,Sales Executive,1,Married,8966,5k-10k,Yes,3,4,2,3,7,1,0,0
RM889,35,26-35,No,Sales,2,Marketing,3,Female,2,Sales Executive,4,Married,10377,10k-15k,Yes,3,2,6,2,13,4,0,1
RM925,35,26-35,No,Research & Development,1,Life Sciences,3,Male,3,Research Scientist,3,Married,3506,Upto 5k,Yes,3,4,3,3,3,2,0,0
RM962,35,26-35,No,Research & Development,4,Life Sciences,3,Male,3,Research Scientist,3,Single,4249,Upto 5k,Yes,3,2,3,3,9,1,0,0
RM974,35,26-35,No,Research & Development,3,Medical,4,Female,2,Laboratory Technician,4,Married,5363,5k-10k,No,3,2,0,3,9,0,0,1
RM982,35,26-35,Yes,Sales,4,Marketing,4,Female,3,Sales Executive,3,Married,4614,Upto 5k,Yes,3,3,0,2,4,3,1,1
RM1003,35,26-35,No,Research & Development,2,Life Sciences,3,Male,3,Manufacturing Director,4,Single,9362,5k-10k,No,3,3,2,3,2,2,0,0
RM1060,35,26-35,No,Sales,1,Life Sciences,4,Male,3,Sales Representative,3,Married,2404,Upto 5k,No,3,1,3,3,1,0,0,0
RM1082,35,26-35,No,Research & Development,3,Life Sciences,4,Female,2,Healthcare Representative,2,Single,8606,5k-10k,No,3,4,3,1,11,3,0,1
RM1101,35,26-35,No,Sales,4,Life Sciences,2,Female,2,Sales Representative,3,Married,2430,Upto 5k,No,4,1,5,3,5,4,0,1
RM1109,35,26-35,No,Research & Development,3,Medical,4,Male,2,Laboratory Technician,1,Single,2450,Upto 5k,No,3,2,3,3,3,1,0,0
RM1111,35,26-35,Yes,Research & Development,3,Life Sciences,1,Female,3,Laboratory Technician,1,Divorced,2074,Upto 5k,Yes,3,4,2,3,1,0,1,1
RM1124,35,26-35,No,Research & Development,4,Medical,1,Female,3,Healthcare Representative,3,Single,6142,5k-10k,Yes,3,3,4,3,5,0,0,1
RM1131,35,26-35,No,Research & Development,3,Life Sciences,2,Male,4,Laboratory Technician,3,Married,3407,Upto 5k,No,3,4,3,2,10,6,0,0
RM1135,35,26-35,No,Research & Development,2,Life Sciences,3,Male,2,Laboratory Technician,4,Married,2690,Upto 5k,No,3,4,5,2,1,0,0,0
RM1163,35,26-35,Yes,Sales,3,Medical,4,Male,2,Sales Executive,1,Married,10306,10k-15k,No,3,3,3,3,13,6,1,0
RM1168,35,26-35,Yes,Sales,2,Medical,1,Male,1,Sales Executive,4,Divorced,5440,5k-10k,Yes,3,4,2,2,2,2,1,0
RM1187,35,26-35,Yes,Sales,4,Other,4,Male,3,Sales Executive,4,Single,4581,Upto 5k,Yes,4,1,2,4,11,6,1,0
RM1216,35,26-35,No,Research & Development,4,Medical,1,Male,2,Research Scientist,4,Single,4930,Upto 5k,Yes,3,3,2,4,5,1,0,0
RM1233,35,26-35,No,Research & Development,4,Life Sciences,4,Male,3,Manufacturing Director,3,Married,6883,5k-10k,No,3,2,3,3,7,0,0,0
RM1282,35,26-35,Yes,Sales,3,Life Sciences,3,Male,3,Sales Executive,4,Single,5813,5k-10k,Yes,3,4,2,3,10,7,1,0
RM1289,35,26-35,No,Research & Development,2,Medical,2,Male,3,Manufacturing Director,4,Divorced,5762,5k-10k,No,3,3,6,3,7,1,0,0
RM1303,35,26-35,No,Research & Development,4,Medical,2,Male,1,Laboratory Technician,3,Married,2705,Upto 5k,No,3,2,2,4,5,0,0,0
RM1346,35,26-35,No,Research & Development,2,Other,4,Female,2,Manufacturing Director,2,Married,4788,Upto 5k,Yes,3,4,2,3,3,0,0,1
RM1381,35,26-35,No,Sales,4,Medical,2,Male,3,Sales Executive,1,Married,5561,5k-10k,No,3,4,2,1,5,0,0,0
RM1393,35,26-35,No,Sales,4,Life Sciences,3,Female,3,Sales Executive,4,Married,5204,5k-10k,Yes,3,4,2,3,10,0,0,1
RM1423,35,26-35,No,Research & Development,4,Medical,4,Male,3,Laboratory Technician,3,Married,2660,Upto 5k,Yes,3,3,3,3,2,2,0,0
RM1425,35,26-35,No,Research & Development,4,Medical,2,Male,3,Research Scientist,3,Single,5098,5k-10k,No,3,2,5,3,10,0,0,0
RM1451,35,26-35,No,Human Resources,4,Life Sciences,3,Female,3,Human Resources,4,Single,8837,5k-10k,Yes,3,3,2,3,9,1,0,1
RM1457,35,26-35,No,Research & Development,4,Life Sciences,3,Male,3,Healthcare Representative,3,Married,5689,5k-10k,Yes,3,4,2,4,10,0,0,0
RM1459,35,26-35,No,Research & Development,4,Life Sciences,3,Female,1,Research Scientist,4,Married,2977,Upto 5k,No,3,4,5,3,4,1,0,1
RM010,36,36-45,No,Research & Development,3,Medical,3,Male,3,Healthcare Representative,3,Married,5237,5k-10k,No,3,2,3,2,7,7,0,0
RM022,36,36-45,Yes,Sales,4,Life Sciences,3,Male,2,Sales Representative,1,Single,3407,Upto 5k,No,4,2,4,3,5,0,1,0
RM039,36,36-45,No,Research & Development,4,Life Sciences,2,Female,2,Research Scientist,1,Married,3419,Upto 5k,Yes,3,4,3,4,1,0,0,1
RM067,36,36-45,No,Research & Development,3,Life Sciences,2,Male,2,Manufacturing Director,2,Single,6499,5k-10k,No,3,3,3,3,6,0,0,0
RM070,36,36-45,Yes,Research & Development,3,Medical,4,Male,2,Research Scientist,3,Married,3388,Upto 5k,Yes,3,1,0,2,1,0,1,0
RM075,36,36-45,No,Research & Development,3,Life Sciences,2,Female,4,Laboratory Technician,4,Married,3038,Upto 5k,No,3,2,3,3,1,0,0,1
RM118,36,36-45,No,Sales,2,Technical Degree,2,Female,3,Sales Executive,4,Married,9738,5k-10k,No,3,3,6,3,9,2,0,1
RM119,36,36-45,No,Research & Development,2,Life Sciences,1,Female,3,Laboratory Technician,4,Divorced,2835,Upto 5k,No,4,1,2,3,1,0,0,1
RM136,36,36-45,No,Research & Development,2,Medical,2,Male,3,Manufacturing Director,2,Divorced,4941,Upto 5k,No,4,4,0,3,3,0,0,0
RM173,36,36-45,No,Research & Development,2,Medical,4,Male,3,Laboratory Technician,2,Single,2088,Upto 5k,No,3,3,3,2,8,7,0,0
RM208,36,36-45,No,Research & Development,1,Medical,2,Female,3,Laboratory Technician,4,Single,2153,Upto 5k,No,3,1,2,3,8,1,0,1
RM221,36,36-45,No,Research & Development,2,Life Sciences,4,Male,3,Laboratory Technician,2,Single,5914,5k-10k,No,3,4,3,4,13,3,0,0
RM292,36,36-45,No,Research & Development,3,Technical Degree,3,Male,3,Research Scientist,2,Single,4485,Upto 5k,No,3,4,2,3,8,7,0,0
RM299,36,36-45,No,Research & Development,4,Life Sciences,3,Male,4,Laboratory Technician,4,Married,3688,Upto 5k,No,3,4,2,3,1,0,0,0
RM306,36,36-45,No,Research & Development,4,Life Sciences,2,Female,3,Laboratory Technician,2,Married,5674,5k-10k,No,3,3,3,3,9,0,0,1
RM359,36,36-45,No,Sales,5,Medical,4,Female,3,Sales Executive,4,Single,6653,5k-10k,No,3,2,6,3,1,0,0,1
RM360,36,36-45,No,Sales,4,Medical,1,Male,2,Sales Executive,4,Married,9699,5k-10k,No,3,1,2,3,13,1,0,0
RM378,36,36-45,No,Research & Development,3,Life Sciences,4,Female,3,Research Scientist,3,Married,2543,Upto 5k,No,3,2,3,3,2,2,0,1
RM385,36,36-45,No,Sales,2,Medical,2,Male,2,Sales Executive,3,Married,7596,5k-10k,No,3,2,2,3,10,9,0,0
RM443,36,36-45,No,Sales,4,Medical,2,Male,3,Sales Executive,4,Single,9980,5k-10k,No,3,4,3,2,10,9,0,0
RM512,36,36-45,No,Research & Development,2,Medical,2,Male,2,Manufacturing Director,2,Divorced,8847,5k-10k,Yes,3,3,2,3,3,0,0,0
RM542,36,36-45,No,Research & Development,3,Life Sciences,1,Female,4,Research Director,1,Married,11713,10k-15k,No,3,1,2,3,8,0,0,1
RM570,36,36-45,No,Sales,4,Life Sciences,1,Male,2,Sales Executive,1,Single,7587,5k-10k,No,3,2,1,3,10,0,0,0
RM594,36,36-45,No,Research & Development,3,Other,3,Female,3,Manufacturing Director,2,Married,5228,5k-10k,No,3,1,2,3,9,0,0,1
RM600,36,36-45,No,Human Resources,3,Human Resources,3,Male,3,Human Resources,2,Married,2143,Upto 5k,No,3,2,2,3,5,0,0,0
RM634,36,36-45,No,Human Resources,3,Life Sciences,1,Male,2,Human Resources,1,Married,2342,Upto 5k,No,4,3,3,3,5,0,0,0
RM681,36,36-45,No,Research & Development,4,Other,2,Male,3,Research Scientist,4,Single,4678,Upto 5k,No,3,3,6,3,6,0,0,0
RM688,36,36-45,No,Research & Development,4,Medical,3,Male,3,Laboratory Technician,3,Single,2519,Upto 5k,No,4,3,6,3,11,3,0,0
RM709,36,36-45,No,Sales,4,Technical Degree,1,Male,3,Sales Executive,4,Divorced,5079,5k-10k,No,3,4,3,3,7,0,0,0
RM762,36,36-45,Yes,Research & Development,3,Other,1,Male,3,Laboratory Technician,3,Divorced,4834,Upto 5k,No,3,2,3,2,1,0,1,0
RM818,36,36-45,No,Research & Development,4,Life Sciences,1,Male,3,Manufacturing Director,4,Single,7779,5k-10k,No,4,1,0,3,11,0,0,0
RM874,36,36-45,No,Research & Development,4,Life Sciences,3,Male,1,Laboratory Technician,3,Divorced,2741,Upto 5k,No,3,3,4,3,7,1,0,0
RM883,36,36-45,No,Research & Development,3,Technical Degree,3,Female,1,Manufacturing Director,1,Divorced,10252,10k-15k,Yes,4,3,2,3,7,7,0,1
RM901,36,36-45,No,Research & Development,3,Technical Degree,3,Male,3,Research Scientist,2,Married,3692,Upto 5k,No,3,3,2,2,11,0,0,0
RM943,36,36-45,No,Research & Development,4,Technical Degree,4,Female,3,Healthcare Representative,3,Married,7094,5k-10k,No,3,1,0,3,7,1,0,1
RM1012,36,36-45,No,Sales,4,Marketing,1,Female,3,Sales Executive,2,Single,9278,5k-10k,Yes,3,4,3,3,5,0,0,1
RM1019,36,36-45,No,Research & Development,4,Life Sciences,1,Male,2,Laboratory Technician,4,Single,5810,5k-10k,No,3,3,2,2,10,1,0,0
RM1020,36,36-45,No,Sales,4,Marketing,3,Female,2,Sales Executive,1,Married,5647,5k-10k,No,3,1,3,2,3,0,0,1
RM1103,36,36-45,No,Sales,4,Life Sciences,3,Male,3,Sales Representative,4,Single,2644,Upto 5k,Yes,4,4,3,2,3,1,0,0
